Date,Product,Region,Sales
2021-03-06,Tablet,West,488.51
2021-03-07,Smartphone,South,426.7
2021-03-08,Accessory,East,428.98
2021-03-09,Accessory,East,456.92
2021-03-10,Smartwatch,East,474.99
2021-03-11,Smartwatch,East,391.83
2021-03-12,Laptop,West,388.47
2021-03-13,Smartwatch,East,417.92
2021-03-14,Accessory,West,448.36
2021-03-15,Smartwatch,East,446.52
2021-03-16,Smartphone,East,461.14
2021-03-17,Laptop,South,404.68
2021-03-18,Laptop,West,377.04
2021-03-19,Accessory,West,456.64
2021-03-20,Smartwatch,Central,414.73
2021-03-21,Smartphone,South,385.19
2021-03-22,Smartwatch,West,439.49
2021-03-23,Tablet,South,455.89
2021-03-24,Smartwatch,South,433.19
2021-03-25,Accessory,South,424.96
2021-03-26,Smartwatch,North,432.57
2021-03-27,Laptop,West,427.43
2021-03-28,Smartphone,South,403.11
2021-03-29,Accessory,North,419.05
2021-03-30,Tablet,North,450.04
2021-03-31,Smartphone,East,445.13
2021-04-01,Smartphone,East,441.35
2021-04-02,Laptop,West,412.32
2021-04-03,Laptop,East,432.69
2021-04-04,Laptop,West,382.82
2021-04-05,Accessory,North,441.71
2021-04-06,Smartwatch,North,472.96
2021-04-07,Smartphone,West,400.36
2021-04-08,Smartwatch,East,422.52
2021-04-09,Smartwatch,East,445.34
2021-04-10,Laptop,West,468.36
2021-04-11,Smartwatch,Central,425.75
2021-04-12,Smartphone,East,419.55
2021-04-13,Smartphone,South,387.52
2021-04-14,Tablet,East,439.2
2021-04-15,Accessory,Central,487.52
2021-04-16,Smartwatch,North,443.25
2021-04-17,Accessory,North,435.58
2021-04-18,Accessory,North,444.01
2021-04-19,Accessory,East,435.48
2021-04-20,Accessory,North,415.21
2021-04-21,Smartphone,Central,455.89
2021-04-22,Smartwatch,Central,440.71
2021-04-23,Tablet,East,435.25
2021-04-24,Accessory,South,410.16
2021-04-25,Tablet,East,466.84
2021-04-26,Smartphone,North,450.58
2021-04-27,Smartphone,East,419.82
2021-04-28,Laptop,Central,458.37
2021-04-29,Accessory,East,420.55
2021-04-30,Laptop,East,413.08
2021-05-01,Tablet,South,413.28
2021-05-02,Smartwatch,Central,387.62
2021-05-03,Laptop,West,443.29
2021-05-04,Smartphone,West,385.32
2021-05-05,Accessory,Central,399.98
2021-05-06,Tablet,West,378.37
2021-05-07,Smartphone,North,427.67
2021-05-08,Smartwatch,West,425.61
2021-05-09,Accessory,North,420.74
2021-05-10,Smartwatch,Central,402.37
2021-05-11,Smartwatch,West,398.64
2021-05-12,Accessory,West,439.05
2021-05-13,Accessory,North,413.17
2021-05-14,Smartwatch,North,434.32
2021-05-15,Tablet,East,403.75
2021-05-16,Accessory,South,429.87
2021-05-17,Smartphone,West,457.37
2021-05-18,Laptop,South,438.88
2021-05-19,Tablet,South,413.34
2021-05-20,Accessory,West,429.49
2021-05-21,Accessory,North,416.45
2021-05-22,Tablet,East,422.06
2021-05-23,Laptop,Central,413.11
2021-05-24,Smartwatch,West,416.52
2021-05-25,Smartphone,West,425.3
2021-05-26,Accessory,Central,394.52
2021-05-27,Laptop,South,393.31
2021-05-28,Smartphone,East,383.34
2021-05-29,Tablet,South,377.38
2021-05-30,Accessory,Central,386.28
2021-05-31,Smartwatch,Central,420.02
2021-06-01,Tablet,East,393.02
2021-06-02,Accessory,Central,427.48
2021-06-03,Laptop,Central,414.81
2021-06-04,Smartphone,East,364.01
2021-06-05,Smartphone,West,428.88
2021-06-06,Accessory,South,432.05
2021-06-07,Tablet,West,386.21
2021-06-08,Smartwatch,West,420.82
2021-06-09,Laptop,South,388.16
2021-06-10,Accessory,West,411.27
2021-06-11,Laptop,East,376.46
2021-06-12,Smartphone,South,362.48
2021-06-13,Smartwatch,North,396.98
2021-06-14,Laptop,West,402.69
2021-06-15,Accessory,Central,395.06
2021-06-16,Smartwatch,South,374.63
2021-06-17,Tablet,North,393.45
2021-06-18,Accessory,Central,409.39
2021-06-19,Laptop,North,400.75
2021-06-20,Smartwatch,West,405.64
2021-06-21,Accessory,Central,383.54
2021-06-22,Smartwatch,West,428.78
2021-06-23,Smartwatch,Central,369.29
2021-06-24,Smartwatch,South,410.08
2021-06-25,Laptop,East,426.63
2021-06-26,Accessory,East,408.3
2021-06-27,Smartphone,North,390.41
2021-06-28,Smartphone,Central,381.46
2021-06-29,Laptop,West,419.76
2021-06-30,Laptop,South,357.47
2021-07-01,Smartwatch,South,367.98
2021-07-02,Accessory,South,381.49
2021-07-03,Accessory,East,421.56
2021-07-04,Tablet,West,399.3
2021-07-05,Tablet,South,364.8
2021-07-06,Smartphone,South,380.43
2021-07-07,Tablet,North,372.03
2021-07-08,Tablet,Central,368.83
2021-07-09,Smartphone,Central,410.25
2021-07-10,Smartphone,Central,350.68
2021-07-11,Tablet,North,424.39
2021-07-12,Accessory,East,404.08
2021-07-13,Tablet,North,409.85
2021-07-14,Smartwatch,South,370.21
2021-07-15,Smartwatch,West,377.25
2021-07-16,Smartwatch,South,344.38
2021-07-17,Laptop,South,366.31
2021-07-18,Smartwatch,West,390.99
2021-07-19,Accessory,Central,410.28
2021-07-20,Laptop,North,349.43
2021-07-21,Laptop,East,367.2
2021-07-22,Smartwatch,South,371.8
2021-07-23,Tablet,South,339.93
2021-07-24,Smartphone,East,388.86
2021-07-25,Tablet,North,355.23
2021-07-26,Tablet,South,367.71
2021-07-27,Laptop,East,360.56
2021-07-28,Laptop,South,351.4
2021-07-29,Laptop,Central,370.24
2021-07-30,Accessory,Central,364.31
2021-07-31,Accessory,South,359.7
2021-08-01,Smartphone,South,350.09
2021-08-02,Laptop,Central,375.59
2021-08-03,Smartwatch,South,408.26
2021-08-04,Laptop,North,369.74
2021-08-05,Accessory,North,390.48
2021-08-06,Laptop,West,330.16
2021-08-07,Accessory,North,368.21
2021-08-08,Laptop,South,336.19
2021-08-09,Smartwatch,South,326.07
2021-08-10,Smartphone,East,343.88
2021-08-11,Smartwatch,North,391.55
2021-08-12,Accessory,Central,384.89
2021-08-13,Tablet,Central,366.62
2021-08-14,Smartwatch,West,321.64
2021-08-15,Laptop,East,354.48
2021-08-16,Smartphone,Central,366.36
2021-08-17,Laptop,West,362.65
2021-08-18,Laptop,North,311.62
2021-08-19,Smartwatch,East,334.92
2021-08-20,Smartphone,East,355.05
2021-08-21,Tablet,South,369.55
2021-08-22,Laptop,North,300.74
2021-08-23,Smartphone,East,351.1
2021-08-24,Tablet,West,358.25
2021-08-25,Laptop,Central,375.45
2021-08-26,Smartphone,North,371.08
2021-08-27,Smartwatch,North,367.88
2021-08-28,Laptop,East,332.88
2021-08-29,Laptop,East,304.76
2021-08-30,Smartphone,East,342.23
2021-08-31,Laptop,West,376.71
2021-09-01,Tablet,South,386.12
2021-09-02,Laptop,East,368.68
2021-09-03,Accessory,South,361.3
2021-09-04,Tablet,South,359.71
2021-09-05,Smartphone,North,335.99
2021-09-06,Tablet,Central,346.33
2021-09-07,Accessory,Central,391.01
2021-09-08,Accessory,West,325.43
2021-09-09,Laptop,West,389.09
2021-09-10,Laptop,Central,340.41
2021-09-11,Smartwatch,Central,381.35
2021-09-12,Tablet,North,312.81
2021-09-13,Smartwatch,North,362.41
2021-09-14,Accessory,Central,329.14
2021-09-15,Laptop,East,311.99
2021-09-16,Laptop,East,352.66
2021-09-17,Laptop,North,372.27
2021-09-18,Smartphone,South,325.76
2021-09-19,Accessory,Central,309.28
2021-09-20,Laptop,West,344.34
2021-09-21,Accessory,East,344.34
2021-09-22,Laptop,South,360.15
2021-09-23,Tablet,East,370.11
2021-09-24,Accessory,South,344.82
2021-09-25,Smartwatch,Central,392.65
2021-09-26,Smartphone,Central,351.84
2021-09-27,Smartwatch,Central,337.55
2021-09-28,Accessory,North,305.92
2021-09-29,Laptop,South,339.66
2021-09-30,Accessory,West,337.85
2021-10-01,Smartphone,West,370.31
2021-10-02,Accessory,Central,357.92
2021-10-03,Laptop,West,316.95
2021-10-04,Smartwatch,East,350.83
2021-10-05,Tablet,South,363.41
2021-10-06,Smartwatch,South,384.94
2021-10-07,Laptop,South,369.06
2021-10-08,Laptop,East,366.04
2021-10-09,Smartphone,North,348.68
2021-10-10,Accessory,East,357.06
2021-10-11,Accessory,South,378.78
2021-10-12,Smartwatch,South,314.43
2021-10-13,Tablet,South,339.24
2021-10-14,Tablet,West,328.89
2021-10-15,Smartphone,North,357.93
2021-10-16,Laptop,East,379.47
2021-10-17,Smartphone,South,334.07
2021-10-18,Accessory,Central,289.53
2021-10-19,Laptop,North,339.29
2021-10-20,Smartphone,Central,372.75
2021-10-21,Smartwatch,North,363.69
2021-10-22,Accessory,South,361.3
2021-10-23,Tablet,North,343.96
2021-10-24,Smartphone,North,319.36
2021-10-25,Accessory,South,364.61
2021-10-26,Accessory,Central,331.27
2021-10-27,Tablet,Central,407.14
2021-10-28,Tablet,West,367.23
2021-10-29,Tablet,Central,338.9
2021-10-30,Smartphone,Central,338.58
2021-10-31,Tablet,North,352.01
2021-11-01,Smartwatch,West,348.83
2021-11-02,Accessory,South,383.24
2021-11-03,Tablet,South,360.48
2021-11-04,Accessory,East,338.05
2021-11-05,Laptop,West,404.13
2021-11-06,Laptop,North,358.65
2021-11-07,Tablet,East,377.19
2021-11-08,Accessory,East,343.33
2021-11-09,Laptop,South,368.2
2021-11-10,Tablet,Central,367.49
2021-11-11,Accessory,North,313.07
2021-11-12,Tablet,West,411.31
2021-11-13,Accessory,East,393.82
2021-11-14,Laptop,North,352.26
2021-11-15,Tablet,South,335.28
2021-11-16,Laptop,East,372.18
2021-11-17,Tablet,East,366.33
2021-11-18,Smartphone,South,373.73
2021-11-19,Laptop,South,370.32
2021-11-20,Laptop,South,378.88
2021-11-21,Smartwatch,North,403.11
2021-11-22,Laptop,North,381.85
2021-11-23,Accessory,North,342.13
2021-11-24,Tablet,Central,403.17
2021-11-25,Smartphone,East,410.87
2021-11-26,Accessory,North,449.41
2021-11-27,Accessory,Central,343.28
2021-11-28,Accessory,East,378.21
2021-11-29,Accessory,North,320.86
2021-11-30,Smartphone,South,387.53
2021-12-01,Smartwatch,West,360.78
2021-12-02,Laptop,North,423.38
2021-12-03,Accessory,West,356.73
2021-12-04,Laptop,North,334.68
2021-12-05,Laptop,South,365.95
2021-12-06,Accessory,West,329.17
2021-12-07,Smartwatch,Central,398.17
2021-12-08,Laptop,South,328.6
2021-12-09,Tablet,West,381.79
2021-12-10,Laptop,West,329.98
2021-12-11,Accessory,South,374.78
2021-12-12,Smartphone,South,424.73
2021-12-13,Laptop,South,393.53
2021-12-14,Smartwatch,East,363.79
2021-12-15,Tablet,Central,385.47
2021-12-16,Tablet,North,387.58
2021-12-17,Smartphone,West,399.83
2021-12-18,Smartphone,North,354.73
2021-12-19,Laptop,South,404.61
2021-12-20,Accessory,Central,323.07
2021-12-21,Smartwatch,Central,375.83
2021-12-22,Tablet,East,380.27
2021-12-23,Smartphone,South,409.21
2021-12-24,Smartwatch,West,394.85
2021-12-25,Accessory,East,360.05
2021-12-26,Tablet,South,371.47
2021-12-27,Tablet,East,401.96
2021-12-28,Accessory,North,395.93
2021-12-29,Tablet,South,384.34
2021-12-30,Accessory,West,387.7
2021-12-31,Tablet,West,418.04
2022-01-01,Laptop,South,388.82
2022-01-02,Accessory,East,400.47
2022-01-03,Smartwatch,Central,457.83
2022-01-04,Laptop,South,368.9
2022-01-05,Smartwatch,West,359.1
2022-01-06,Tablet,North,425.89
2022-01-07,Smartwatch,West,390.24
2022-01-08,Laptop,Central,400.15
2022-01-09,Accessory,West,389.48
2022-01-10,Smartphone,Central,403.41
2022-01-11,Smartwatch,South,450.77
2022-01-12,Smartphone,West,431.75
2022-01-13,Smartwatch,East,434.14
2022-01-14,Smartwatch,East,378.07
2022-01-15,Accessory,West,385.58
2022-01-16,Tablet,West,344.26
2022-01-17,Laptop,North,395.88
2022-01-18,Laptop,West,440.9
2022-01-19,Laptop,North,430.78
2022-01-20,Tablet,North,413.18
2022-01-21,Smartphone,North,419.01
2022-01-22,Laptop,North,403.2
2022-01-23,Smartphone,South,426.39
2022-01-24,Tablet,East,441.26
2022-01-25,Tablet,North,382.55
2022-01-26,Accessory,East,431.27
2022-01-27,Laptop,North,447.91
2022-01-28,Accessory,East,415.04
2022-01-29,Laptop,West,443.74
2022-01-30,Tablet,West,497.39
2022-01-31,Tablet,East,425.21
2022-02-01,Smartwatch,North,438.44
2022-02-02,Smartwatch,South,410.93
2022-02-03,Tablet,East,434.69
2022-02-04,Tablet,Central,442.42
2022-02-05,Smartphone,South,436.54
2022-02-06,Smartphone,Central,406.93
2022-02-07,Accessory,East,438.32
2022-02-08,Smartwatch,North,470.44
2022-02-09,Smartwatch,Central,445.82
2022-02-10,Tablet,East,459.36
2022-02-11,Tablet,South,430.09
2022-02-12,Accessory,North,455.45
2022-02-13,Smartwatch,Central,444.37
2022-02-14,Smartphone,East,414.28
2022-02-15,Laptop,North,446.68
2022-02-16,Accessory,North,414.57
2022-02-17,Laptop,West,424.18
2022-02-18,Smartphone,North,445.36
2022-02-19,Smartphone,East,448.68
2022-02-20,Laptop,South,412.12
2022-02-21,Accessory,West,468.8
2022-02-22,Laptop,East,457.33
2022-02-23,Accessory,East,425.98
2022-02-24,Accessory,East,405.72
2022-02-25,Tablet,Central,441.08
2022-02-26,Smartwatch,Central,434.09
2022-02-27,Smartwatch,South,448.59
2022-02-28,Smartphone,East,437.19
2022-03-01,Tablet,Central,396.58
2022-03-02,Smartwatch,Central,437.55
2022-03-03,Accessory,Central,440.09
2022-03-04,Accessory,South,464.03
2022-03-05,Laptop,South,431.18
2022-03-06,Laptop,East,491.03
2022-03-07,Accessory,West,401.69
2022-03-08,Accessory,East,482.67
2022-03-09,Laptop,Central,444.67
2022-03-10,Smartwatch,Central,472.15
2022-03-11,Smartphone,North,453.02
2022-03-12,Laptop,East,479.87
2022-03-13,Smartwatch,Central,442.03
2022-03-14,Smartwatch,Central,424.57
2022-03-15,Smartwatch,West,487.86
2022-03-16,Tablet,North,449.81
2022-03-17,Tablet,East,458.46
2022-03-18,Smartwatch,South,484.06
2022-03-19,Accessory,East,427.65
2022-03-20,Tablet,East,468.57
2022-03-21,Laptop,West,439.16
2022-03-22,Tablet,East,450.81
2022-03-23,Accessory,West,456.12
2022-03-24,Smartphone,West,416.98
2022-03-25,Tablet,Central,435.18
2022-03-26,Smartwatch,South,488.58
2022-03-27,Smartwatch,West,477.1
2022-03-28,Smartwatch,North,453.5
2022-03-29,Smartphone,North,461.25
2022-03-30,Accessory,South,447.9
2022-03-31,Laptop,West,489.25
2022-04-01,Accessory,South,450.39
2022-04-02,Smartphone,Central,461.24
2022-04-03,Smartwatch,North,484.13
2022-04-04,Accessory,East,436.06
2022-04-05,Laptop,North,494.47
2022-04-06,Smartwatch,West,417.23
2022-04-07,Laptop,South,496.2
2022-04-08,Tablet,North,446.1
2022-04-09,Laptop,East,449.3
2022-04-10,Smartwatch,East,408.04
2022-04-11,Tablet,South,443.84
2022-04-12,Smartwatch,South,429.11
2022-04-13,Smartwatch,North,439.8
2022-04-14,Tablet,West,451.43
2022-04-15,Laptop,Central,478.67
2022-04-16,Smartphone,East,459.75
2022-04-17,Smartphone,South,462.08
2022-04-18,Smartphone,Central,426.82
2022-04-19,Smartphone,Central,431.98
2022-04-20,Accessory,Central,498.76
2022-04-21,Smartphone,West,435.18
2022-04-22,Tablet,South,494.72
2022-04-23,Smartphone,East,446.98
2022-04-24,Smartwatch,South,452.85
2022-04-25,Smartphone,North,479.27
2022-04-26,Laptop,East,484.01
2022-04-27,Tablet,South,449.13
2022-04-28,Tablet,East,441.87
2022-04-29,Accessory,North,449.84
2022-04-30,Smartwatch,East,459.33
2022-05-01,Tablet,Central,472.8
2022-05-02,Laptop,West,450.25
2022-05-03,Smartphone,North,465.23
2022-05-04,Tablet,East,490.31
2022-05-05,Laptop,North,458.47
2022-05-06,Smartphone,Central,456.3
2022-05-07,Accessory,West,410.1
2022-05-08,Tablet,North,381.85
2022-05-09,Tablet,Central,456.86
2022-05-10,Laptop,Central,444.31
2022-05-11,Smartwatch,Central,433.32
2022-05-12,Accessory,East,451.78
2022-05-13,Smartwatch,South,443.67
2022-05-14,Tablet,North,472.86
2022-05-15,Smartwatch,South,446.28
2022-05-16,Smartphone,Central,424.92
2022-05-17,Accessory,South,467.79
2022-05-18,Smartwatch,Central,437.04
2022-05-19,Smartphone,Central,455.06
2022-05-20,Laptop,West,429.38
2022-05-21,Smartwatch,West,424.47
2022-05-22,Accessory,South,442.22
2022-05-23,Smartphone,North,439.82
2022-05-24,Smartwatch,South,450.88
2022-05-25,Laptop,North,431.53
2022-05-26,Smartwatch,South,391.7
2022-05-27,Smartphone,East,426.14
2022-05-28,Smartwatch,East,456.15
2022-05-29,Accessory,North,428.2
2022-05-30,Tablet,West,428.8
2022-05-31,Smartphone,North,458.94
2022-06-01,Smartphone,South,415.79
2022-06-02,Smartphone,Central,394.32
2022-06-03,Smartphone,East,428.17
2022-06-04,Smartwatch,Central,419.37
2022-06-05,Accessory,East,406.6
2022-06-06,Laptop,South,425.65
2022-06-07,Accessory,East,441.59
2022-06-08,Smartphone,North,428.33
2022-06-09,Smartwatch,Central,435.5
2022-06-10,Smartwatch,Central,472.41
2022-06-11,Smartphone,South,417.75
2022-06-12,Smartwatch,Central,432.52
2022-06-13,Smartphone,South,412.07
2022-06-14,Accessory,West,402.87
2022-06-15,Tablet,North,408.63
2022-06-16,Smartwatch,East,410.51
2022-06-17,Smartphone,East,430.68
2022-06-18,Smartphone,East,479.64
2022-06-19,Smartwatch,West,402.22
2022-06-20,Laptop,North,408.92
2022-06-21,Smartphone,Central,416.96
2022-06-22,Smartwatch,Central,427.64
2022-06-23,Smartphone,North,423.53
2022-06-24,Laptop,North,448.24
2022-06-25,Tablet,East,354.68
2022-06-26,Laptop,Central,354.86
2022-06-27,Accessory,North,401.33
2022-06-28,Smartwatch,Central,440.35
2022-06-29,Laptop,North,372.97
2022-06-30,Tablet,South,336.11
2022-07-01,Smartphone,East,424.77
2022-07-02,Smartwatch,North,415.77
2022-07-03,Laptop,West,381.61
2022-07-04,Tablet,North,383.42
2022-07-05,Laptop,South,383.01
2022-07-06,Accessory,West,409.2
2022-07-07,Smartwatch,West,389.98
2022-07-08,Smartphone,North,417.18
2022-07-09,Tablet,South,332.66
2022-07-10,Laptop,West,381.8
2022-07-11,Smartwatch,East,374.27
2022-07-12,Laptop,East,395.22
2022-07-13,Smartwatch,Central,387.38
2022-07-14,Accessory,Central,419.98
2022-07-15,Laptop,South,352.76
2022-07-16,Accessory,West,399.6
2022-07-17,Tablet,East,411.64
2022-07-18,Accessory,East,443.32
2022-07-19,Smartwatch,South,384.08
2022-07-20,Tablet,West,403.47
2022-07-21,Laptop,South,349.5
2022-07-22,Laptop,North,334.03
2022-07-23,Smartwatch,East,414.2
2022-07-24,Smartphone,South,392.19
2022-07-25,Smartphone,South,421.04
2022-07-26,Laptop,North,356.51
2022-07-27,Smartwatch,Central,403.11
2022-07-28,Smartphone,East,436.11
2022-07-29,Accessory,South,399.16
2022-07-30,Laptop,East,394.87
2022-07-31,Accessory,Central,387.46
2022-08-01,Smartwatch,South,347.27
2022-08-02,Accessory,North,419.74
2022-08-03,Smartphone,East,369.9
2022-08-04,Smartphone,North,397.11
2022-08-05,Tablet,Central,344.75
2022-08-06,Laptop,Central,353.68
2022-08-07,Smartwatch,East,418.39
2022-08-08,Laptop,Central,373.19
2022-08-09,Accessory,West,417.57
2022-08-10,Smartwatch,East,378.66
2022-08-11,Smartwatch,West,333.95
2022-08-12,Smartphone,Central,401.69
2022-08-13,Accessory,East,364.05
2022-08-14,Smartphone,West,395.68
2022-08-15,Smartphone,Central,378.26
2022-08-16,Tablet,South,338.49
2022-08-17,Smartphone,South,380.62
2022-08-18,Laptop,North,430.87
2022-08-19,Smartwatch,South,387.76
2022-08-20,Smartphone,West,373.47
2022-08-21,Laptop,South,401.28
2022-08-22,Accessory,East,379.16
2022-08-23,Smartwatch,East,378.64
2022-08-24,Accessory,East,345.63
2022-08-25,Laptop,South,378.3
2022-08-26,Accessory,South,397.89
2022-08-27,Accessory,North,350.66
2022-08-28,Accessory,Central,406.74
2022-08-29,Smartphone,North,368.42
2022-08-30,Smartphone,West,348.11
2022-08-31,Smartphone,East,394.86
2022-09-01,Smartwatch,South,362.37
2022-09-02,Laptop,Central,388.16
2022-09-03,Smartphone,Central,361.52
2022-09-04,Accessory,South,366.98
2022-09-05,Accessory,North,380.48
2022-09-06,Accessory,Central,375.1
2022-09-07,Accessory,North,317.64
2022-09-08,Tablet,South,339.21
2022-09-09,Smartwatch,North,390.2
2022-09-10,Laptop,East,363.4
2022-09-11,Laptop,South,353.37
2022-09-12,Smartphone,South,332.27
2022-09-13,Tablet,Central,339.02
2022-09-14,Laptop,Central,315.26
2022-09-15,Smartwatch,Central,363.09
2022-09-16,Accessory,East,350.48
2022-09-17,Smartphone,East,341.12
2022-09-18,Smartwatch,West,363.43
2022-09-19,Laptop,South,374.1
2022-09-20,Tablet,Central,417.21
2022-09-21,Smartphone,South,326.98
2022-09-22,Laptop,North,393.67
2022-09-23,Smartphone,East,388.94
2022-09-24,Laptop,West,345.08
2022-09-25,Accessory,North,369.59
2022-09-26,Tablet,South,353.04
2022-09-27,Accessory,East,369.11
2022-09-28,Laptop,Central,402.19
2022-09-29,Smartwatch,North,379.62
2022-09-30,Accessory,East,377.22
2022-10-01,Smartwatch,South,353.79
2022-10-02,Laptop,South,327.51
2022-10-03,Tablet,North,359.47
2022-10-04,Smartwatch,North,394.93
2022-10-05,Laptop,North,326.69
2022-10-06,Smartwatch,West,338.61
2022-10-07,Accessory,Central,368.28
2022-10-08,Laptop,East,340.65
2022-10-09,Accessory,South,345.62
2022-10-10,Smartphone,South,355.02
2022-10-11,Laptop,Central,331.66
2022-10-12,Smartwatch,North,341.65
2022-10-13,Smartphone,North,383.81
2022-10-14,Accessory,South,333.77
2022-10-15,Accessory,Central,326.76
2022-10-16,Smartwatch,South,351.22
2022-10-17,Smartphone,North,385.55
2022-10-18,Tablet,East,362.62
2022-10-19,Smartwatch,North,356.23
2022-10-20,Accessory,East,369.27
2022-10-21,Laptop,West,324.86
2022-10-22,Smartphone,Central,381.21
2022-10-23,Tablet,West,378.79
2022-10-24,Laptop,North,359.35
2022-10-25,Smartphone,Central,395.12
2022-10-26,Smartwatch,North,342.19
2022-10-27,Smartwatch,Central,398.99
2022-10-28,Smartphone,Central,375.08
2022-10-29,Tablet,North,363.25
2022-10-30,Smartphone,North,371.62
2022-10-31,Laptop,Central,369.91
2022-11-01,Laptop,Central,403.58
2022-11-02,Smartwatch,North,346.65
2022-11-03,Smartphone,North,355.01
2022-11-04,Smartwatch,South,400.5
2022-11-05,Tablet,South,360.23
2022-11-06,Laptop,South,398.18
2022-11-07,Accessory,West,418.71
2022-11-08,Accessory,Central,366.75
2022-11-09,Smartphone,East,394.4
2022-11-10,Smartphone,West,349.12
2022-11-11,Accessory,Central,397.43
2022-11-12,Smartphone,East,384.16
2022-11-13,Laptop,South,391.63
2022-11-14,Tablet,East,364.3
2022-11-15,Tablet,North,339.56
2022-11-16,Smartwatch,North,394.32
2022-11-17,Laptop,Central,330.83
2022-11-18,Smartphone,West,375.15
2022-11-19,Smartphone,South,407.31
2022-11-20,Smartwatch,Central,389.27
2022-11-21,Smartwatch,South,433.89
2022-11-22,Smartphone,North,411.53
2022-11-23,Smartphone,West,370.28
2022-11-24,Laptop,West,388.04
2022-11-25,Smartwatch,North,386.92
2022-11-26,Laptop,East,349.3
2022-11-27,Smartphone,West,366.11
2022-11-28,Accessory,East,376.37
2022-11-29,Accessory,South,340.26
2022-11-30,Smartphone,West,393.13
2022-12-01,Smartwatch,North,386.51
2022-12-02,Accessory,East,351.72
2022-12-03,Smartwatch,South,404.45
2022-12-04,Accessory,South,413.06
2022-12-05,Smartwatch,West,401.66
2022-12-06,Accessory,West,388.71
2022-12-07,Smartwatch,Central,412.43
2022-12-08,Laptop,Central,415.49
2022-12-09,Smartwatch,West,407.01
2022-12-10,Laptop,Central,379.56
2022-12-11,Laptop,North,407.95
2022-12-12,Smartphone,North,431.78
2022-12-13,Laptop,Central,387.84
2022-12-14,Tablet,West,456.08
2022-12-15,Laptop,North,391.36
2022-12-16,Smartwatch,South,406.19
2022-12-17,Laptop,West,389.45
2022-12-18,Smartwatch,East,412.73
2022-12-19,Smartwatch,East,364.49
2022-12-20,Tablet,West,395.28
2022-12-21,Laptop,Central,382.53
2022-12-22,Laptop,North,414.11
2022-12-23,Accessory,North,436.49
2022-12-24,Accessory,West,428.68
2022-12-25,Smartphone,South,354.14
2022-12-26,Smartwatch,Central,465.39
2022-12-27,Tablet,South,422.63
2022-12-28,Accessory,West,396.74
2022-12-29,Laptop,West,420.99
2022-12-30,Smartphone,South,422.38
2022-12-31,Tablet,East,402.21
2023-01-01,Laptop,West,424.96
2023-01-02,Laptop,Central,405.73
2023-01-03,Smartwatch,South,411.72
2023-01-04,Smartwatch,East,405.58
2023-01-05,Accessory,South,387.83
2023-01-06,Accessory,East,428.2
2023-01-07,Laptop,East,440.09
2023-01-08,Laptop,Central,439.23
2023-01-09,Accessory,West,447.76
2023-01-10,Accessory,East,436.27
2023-01-11,Laptop,West,415.74
2023-01-12,Tablet,Central,450.94
2023-01-13,Laptop,West,396.9
2023-01-14,Tablet,North,409.21
2023-01-15,Tablet,East,408.5
2023-01-16,Laptop,Central,460.49
2023-01-17,Smartphone,South,457.93
2023-01-18,Accessory,Central,447.42
2023-01-19,Smartwatch,East,462.9
2023-01-20,Laptop,Central,414.98
2023-01-21,Tablet,South,446.54
2023-01-22,Laptop,North,435.54
2023-01-23,Accessory,East,460.69
2023-01-24,Tablet,East,437.48
2023-01-25,Smartwatch,Central,431.57
2023-01-26,Smartwatch,West,455.55
2023-01-27,Smartwatch,West,464.75
2023-01-28,Smartphone,South,426.95
2023-01-29,Tablet,North,442.94
2023-01-30,Tablet,North,418.81
2023-01-31,Smartphone,Central,383.62
2023-02-01,Tablet,Central,451.87
2023-02-02,Smartphone,West,462.86
2023-02-03,Laptop,North,454.96
2023-02-04,Accessory,North,400.43
2023-02-05,Smartwatch,North,441.15
2023-02-06,Smartphone,South,395.21
2023-02-07,Smartphone,South,485.65
2023-02-08,Smartphone,Central,424.98
2023-02-09,Laptop,West,484.24
2023-02-10,Smartphone,East,477.21
2023-02-11,Accessory,West,431.75
2023-02-12,Accessory,South,426.63
2023-02-13,Smartwatch,South,464.39
2023-02-14,Laptop,Central,435.2
2023-02-15,Accessory,East,459.53
2023-02-16,Tablet,North,445.54
2023-02-17,Tablet,East,413.72
2023-02-18,Tablet,East,403.12
2023-02-19,Smartphone,East,465.16
2023-02-20,Smartphone,Central,446.06
2023-02-21,Tablet,South,446.87
2023-02-22,Smartwatch,North,478.67
2023-02-23,Smartwatch,East,491.19
2023-02-24,Smartphone,North,455.59
2023-02-25,Tablet,East,454.44
2023-02-26,Smartwatch,South,475.99
2023-02-27,Smartphone,North,430.09
2023-02-28,Tablet,West,470.1
2023-03-01,Laptop,South,478.82
2023-03-02,Tablet,North,482.51
2023-03-03,Tablet,East,417.56
2023-03-04,Accessory,East,447.4
2023-03-05,Accessory,South,444.93
2023-03-06,Laptop,South,469.81
2023-03-07,Laptop,East,479.75
2023-03-08,Tablet,North,505.56
2023-03-09,Smartwatch,West,456.16
2023-03-10,Laptop,Central,456.47
2023-03-11,Tablet,South,498.02
2023-03-12,Smartphone,East,477.04
2023-03-13,Accessory,North,501.66
2023-03-14,Smartwatch,South,477.51
2023-03-15,Tablet,North,441.67
2023-03-16,Smartphone,South,437.57
2023-03-17,Accessory,East,432.39
2023-03-18,Smartphone,North,487.99
2023-03-19,Tablet,East,501.41
